id	cardId	msg	eventType	options	created_at	updated_at
207	005606224	["DAY"]	3	{"conf": {"pin": "----", "mode": 3, "phone": ["0033680684603", "0033768980032", "0033620428440", "*"], "groupe": "01", "jumper": 3, "slaveid": ["12", "*", "*", "*"]}, "firm": "T107", "stat1": [21, 2, 0, 3, 0, 2, 2, 7, 8]}	2019-03-21 08:21:11	2019-03-21 08:21:11
206	001306224	["TRANSFORMATEUR", "12", "DECLENCHEMENT", "* DEFAUT TEMPERATURE 2"]	2	{"tic": "F027", "transfo": {"num": 12, "uid": "001306224", "firm": "T107", "type": "1"}}	2019-03-20 15:31:04	2019-03-20 15:31:04
205	005606224	["ACK"]	1	{"tic": "494F", "transfo": {"num": 12, "uid": "FFFF65535", "firm": "D107", "type": "1"}}	2019-03-20 14:48:51	2019-03-20 14:48:51
204	005606224	["TRANSFORMATEUR", "12", "DECLENCHEMENT", "* DEFAUT GAZ"]	2	{"tic": "959F", "transfo": {"num": 12, "uid": "FFFF65535", "firm": "D107", "type": "1"}}	2019-03-20 14:48:40	2019-03-20 14:48:40
203	005606224	["ACK"]	1	{"tic": "E02F", "transfo": {"num": 12, "uid": "FFFF65535", "firm": "D107", "type": "1"}}	2019-03-20 13:45:50	2019-03-20 13:45:50
202	005606224	["TRANSFORMATEUR", "12", "ALARME", "* DEFAUT TEMPERATURE 1"]	2	{"tic": "C0EF", "transfo": {"num": 12, "uid": "FFFF65535", "firm": "D107", "type": "1"}}	2019-03-20 13:45:39	2019-03-20 13:45:39
201	005606224	["DAY"]	3	{"conf": {"pin": "----", "mode": 3, "phone": ["0033680684603", "0033768980032", "0033620428440", "*"], "groupe": "01", "jumper": 3, "slaveid": ["12", "*", "*", "*"]}, "firm": "T107", "stat1": [16, 2, 0, 2, 0, 1, 2, 5, 7]}	2019-03-20 08:25:35	2019-03-20 08:25:35
200	003106224	["DAY"]	3	{"conf": {"pin": "----", "mode": 99, "phone": ["0033686988071", "*", "*", "*"], "groupe": "01", "jumper": 1, "slaveid": ["99", "*", "*", "*"]}, "firm": "T107", "stat1": [12, 3, 0, 0, 0, 0, 0, 0, 13]}	2019-03-19 15:27:01	2019-03-19 15:27:01
199	005606224	["DAY"]	3	{"conf": {"pin": "----", "mode": 3, "phone": ["0033680684603", "0033768980032", "0033620428440", "*"], "groupe": "01", "jumper": 3, "slaveid": ["12", "*", "*", "*"]}, "firm": "T107", "stat1": [15, 2, 0, 2, 0, 1, 2, 5, 6]}	2019-03-19 08:30:05	2019-03-19 08:30:05
198	003106224	["DAY"]	3	{"conf": {"pin": "----", "mode": 99, "phone": ["0033686988071", "*", "*", "*"], "groupe": "01", "jumper": 1, "slaveid": ["99", "*", "*", "*"]}, "firm": "T107", "stat1": [11, 3, 0, 0, 0, 0, 0, 0, 12]}	2019-03-18 15:31:47	2019-03-18 15:31:47
197	005606224	["DAY"]	3	{"conf": {"pin": "----", "mode": 3, "phone": ["0033680684603", "0033768980032", "0033620428440", "*"], "groupe": "01", "jumper": 3, "slaveid": ["12", "*", "*", "*"]}, "firm": "T107", "stat1": [14, 2, 0, 2, 0, 1, 2, 5, 5]}	2019-03-18 08:34:35	2019-03-18 08:34:35
196	003106224	["DAY"]	3	{"conf": {"pin": "----", "mode": 99, "phone": ["0033686988071", "*", "*", "*"], "groupe": "01", "jumper": 1, "slaveid": ["99", "*", "*", "*"]}, "firm": "T107", "stat1": [10, 3, 0, 0, 0, 0, 0, 0, 11]}	2019-03-17 15:36:31	2019-03-17 15:36:31
195	005606224	["DAY"]	3	{"conf": {"pin": "----", "mode": 3, "phone": ["0033680684603", "0033768980032", "0033620428440", "*"], "groupe": "01", "jumper": 3, "slaveid": ["12", "*", "*", "*"]}, "firm": "T107", "stat1": [13, 2, 0, 2, 0, 1, 2, 5, 4]}	2019-03-17 08:39:07	2019-03-17 08:39:07
194	003106224	["DAY"]	3	{"conf": {"pin": "----", "mode": 99, "phone": ["0033686988071", "*", "*", "*"], "groupe": "01", "jumper": 1, "slaveid": ["99", "*", "*", "*"]}, "firm": "T107", "stat1": [9, 3, 0, 0, 0, 0, 0, 0, 10]}	2019-03-16 15:41:15	2019-03-16 15:41:15
193	005606224	["DAY"]	3	{"conf": {"pin": "----", "mode": 3, "phone": ["0033680684603", "0033768980032", "0033620428440", "*"], "groupe": "01", "jumper": 3, "slaveid": ["12", "*", "*", "*"]}, "firm": "T107", "stat1": [12, 2, 0, 2, 0, 1, 2, 5, 3]}	2019-03-16 08:43:35	2019-03-16 08:43:35
192	005606224	["ACK"]	1	{"tic": "1A0F", "transfo": {"num": 12, "uid": "FFFF65535", "firm": "D107", "type": "1"}}	2019-03-15 16:10:14	2019-03-15 16:10:14
191	005606224	["ACK"]	1	{"tic": "B2F7", "transfo": {"num": 12, "uid": "FFFF65535", "firm": "D107", "type": "1"}}	2019-03-15 16:05:08	2019-03-15 16:05:08
190	005606224	["TRANSFORMATEUR", "12", "ALARME", "* DEFAUT TEMPERATURE 1"]	2	{"tic": "591F", "transfo": {"num": 12, "uid": "FFFF65535", "firm": "D107", "type": "1"}}	2019-03-15 16:04:59	2019-03-15 16:04:59
189	003106224	["DAY"]	3	{"conf": {"pin": "----", "mode": 99, "phone": ["0033686988071", "*", "*", "*"], "groupe": "01", "jumper": 1, "slaveid": ["99", "*", "*", "*"]}, "firm": "T107", "stat1": [8, 3, 0, 0, 0, 0, 0, 0, 9]}	2019-03-15 15:45:58	2019-03-15 15:45:58
188	005606224	["DAY"]	3	{"conf": {"pin": "----", "mode": 3, "phone": ["0033680684603", "0033768980032", "0033620428440", "*"], "groupe": "01", "jumper": 3, "slaveid": ["12", "*", "*", "*"]}, "firm": "T107", "stat1": [7, 1, 0, 1, 0, 1, 1, 3, 2]}	2019-03-15 08:48:00	2019-03-15 08:48:00
187	003106224	["DAY"]	3	{"conf": {"pin": "----", "mode": 99, "phone": ["0033686988071", "*", "*", "*"], "groupe": "01", "jumper": 1, "slaveid": ["99", "*", "*", "*"]}, "firm": "T107", "stat1": [7, 3, 0, 0, 0, 0, 0, 0, 8]}	2019-03-14 15:50:43	2019-03-14 15:50:43
186	005606224	["ACK"]	1	{"tic": "047F", "transfo": {"num": 12, "uid": "FFFF65535", "firm": "D107", "type": "1"}}	2019-03-14 14:12:01	2019-03-14 14:12:01
185	005606224	["DAY"]	3	{"conf": {"pin": "----", "mode": 3, "phone": ["0033680684603", "0033768980032", "0033620428440", "*"], "groupe": "01", "jumper": 3, "slaveid": ["12", "*", "*", "*"]}, "firm": "T107", "stat1": [4, 0, 0, 1, 0, 1, 0, 2, 1]}	2019-03-14 08:52:23	2019-03-14 08:52:23
184	003106224	["DAY"]	3	{"conf": {"pin": "----", "mode": 99, "phone": ["0033686988071", "*", "*", "*"], "groupe": "01", "jumper": 1, "slaveid": ["99", "*", "*", "*"]}, "firm": "T107", "stat1": [6, 3, 0, 0, 0, 0, 0, 0, 7]}	2019-03-13 15:55:25	2019-03-13 15:55:25
183	005606224	["ACK"]	1	{"tic": "528F", "transfo": {"num": 12, "uid": "FFFF65535", "firm": "D107", "type": "1"}}	2019-03-13 09:45:41	2019-03-13 09:45:41
182	005606224	["TRANSFORMATEUR", "12", "DECLENCHEMENT", "* DEFAUT GAZ"]	2	{"tic": "AE7F", "transfo": {"num": 12, "uid": "FFFF65535", "firm": "D107", "type": "1"}}	2019-03-13 09:45:31	2019-03-13 09:45:31
181	005606224	["ACK"]	1	{"tic": "C799", "transfo": {"num": 12, "uid": "FFFF65535", "firm": "D107", "type": "1"}}	2019-03-13 09:43:00	2019-03-13 09:43:00
180	005606224	["TRANSFORMATEUR", "12", "ALARME", "* DEFAUT TEMPERATURE 1"]	2	{"tic": "891C", "transfo": {"num": 12, "uid": "FFFF65535", "firm": "D107", "type": "1"}}	2019-03-13 09:42:47	2019-03-13 09:42:47
179	005606224	["ACK"]	1	{"tic": "8847", "transfo": {"num": 12, "uid": "FFFF65535", "firm": "D107", "type": "1"}}	2019-03-13 08:45:25	2019-03-13 08:45:25
178	005606224	["TRANSFORMATEUR", "12", "ALARME", "* DEFAUT TEMPERATURE 1"]	2	{"tic": "651F", "transfo": {"num": 12, "uid": "FFFF65535", "firm": "D107", "type": "1"}}	2019-03-13 08:45:16	2019-03-13 08:45:16
177	003106224	["DAY"]	3	{"conf": {"pin": "----", "mode": 99, "phone": ["0033686988071", "*", "*", "*"], "groupe": "01", "jumper": 1, "slaveid": ["99", "*", "*", "*"]}, "firm": "T107", "stat1": [5, 0, 0, 0, 0, 0, 0, 0, 6]}	2019-03-12 16:00:16	2019-03-12 16:00:16
176	FFFF65535	["ACK"]	1	{"tic": "5268", "transfo": {"num": 12, "uid": "FFFF65535", "firm": "D107", "type": "1"}}	2019-03-12 14:57:50	2019-03-12 14:57:50
175	FFFF65535	["TRANSFORMATEUR", "12", "DECLENCHEMENT", "* DEFAUT PRESSION * DEFAUT GAZ * DEFAUT GAZ"]	2	{"tic": "0E77", "transfo": {"num": 12, "uid": "FFFF65535", "firm": "D107", "type": "1"}}	2019-03-12 14:57:41	2019-03-12 14:57:41
174	FFFF65535	["ACK"]	1	{"tic": "D59F", "transfo": {"num": 12, "uid": "FFFF65535", "firm": "D107", "type": "1"}}	2019-03-12 14:55:48	2019-03-12 14:55:48
173	FFFF65535	["TRANSFORMATEUR", "12", "DECLENCHEMENT", "* DEFAUT PRESSION * DEFAUT GAZ"]	2	{"tic": "1448", "transfo": {"num": 12, "uid": "FFFF65535", "firm": "D107", "type": "1"}}	2019-03-12 14:55:40	2019-03-12 14:55:40
172	FFFF65535	["TRANSFORMATEUR", "12", "DECLENCHEMENT", "* DEFAUT PRESSION"]	2	{"tic": "0D15", "transfo": {"num": 12, "uid": "FFFF65535", "firm": "D107", "type": "1"}}	2019-03-12 14:53:47	2019-03-12 14:53:47
171	FFFF65535	["TRANSFORMATEUR", "12", "ALARME", "* DEFAUT TEMPERATURE 1"]	2	{"tic": "E5BB", "transfo": {"num": 12, "uid": "FFFF65535", "firm": "D107", "type": "1"}}	2019-03-12 14:49:52	2019-03-12 14:49:52
170	005606224	["ACK"]	1	{"tic": "3A07", "transfo": {"num": 12, "uid": "FFFF65535", "firm": "D107", "type": "1"}}	2019-03-12 14:21:50	2019-03-12 14:21:50
169	005606224	["TRANSFORMATEUR", "12", "ALARME", "* DEFAUT TEMPERATURE 1"]	2	{"tic": "D08F", "transfo": {"num": 12, "uid": "FFFF65535", "firm": "D107", "type": "1"}}	2019-03-12 14:21:38	2019-03-12 14:21:38
168	005606224	["DAY"]	3	{"conf": {"pin": "----", "mode": 3, "phone": ["0033680684603", "0033768980032", "*", "*"], "groupe": "01", "jumper": 3, "slaveid": ["12", "*", "*", "*"]}, "firm": "T107", "stat1": [28, 7, 0, 5, 1, 5, 1, 12, 5]}	2019-03-12 13:21:33	2019-03-12 13:21:33
167	003106224	["DAY"]	3	{"conf": {"pin": "----", "mode": 99, "phone": ["0033686988071", "*", "*", "*"], "groupe": "01", "jumper": 1, "slaveid": ["99", "*", "*", "*"]}, "firm": "T107", "stat1": [4, 0, 0, 0, 0, 0, 0, 0, 5]}	2019-03-11 16:04:49	2019-03-11 16:04:49
166	005606224	["ACK"]	1	{"tic": "DD4F", "transfo": {"num": 12, "uid": "FFFF65535", "firm": "D107", "type": "1"}}	2019-03-11 14:47:02	2019-03-11 14:47:02
165	005606224	["TRANSFORMATEUR", "12", "DECLENCHEMENT", "* DEFAUT GAZ"]	2	{"tic": "8377", "transfo": {"num": 12, "uid": "FFFF65535", "firm": "D107", "type": "1"}}	2019-03-11 14:46:52	2019-03-11 14:46:52
164	005606224	["ACK"]	1	{"tic": "FD1F", "transfo": {"num": 12, "uid": "FFFF65535", "firm": "D107", "type": "1"}}	2019-03-11 14:42:42	2019-03-11 14:42:42
163	005606224	["TRANSFORMATEUR", "12", "ALARME", "* DEFAUT TEMPERATURE 1"]	2	{"tic": "8FBF", "transfo": {"num": 12, "uid": "FFFF65535", "firm": "D107", "type": "1"}}	2019-03-11 14:42:33	2019-03-11 14:42:33
162	005606224	["DAY"]	3	{"conf": {"pin": "----", "mode": 3, "phone": ["0033680684603", "0033768980032", "*", "*"], "groupe": "01", "jumper": 3, "slaveid": ["12", "*", "*", "*"]}, "firm": "T107", "stat1": [23, 7, 0, 4, 1, 4, 1, 10, 4]}	2019-03-11 13:26:03	2019-03-11 13:26:03
161	003106224	["DAY"]	3	{"conf": {"pin": "----", "mode": 99, "phone": ["0033686988071", "*", "*", "*"], "groupe": "01", "jumper": 1, "slaveid": ["99", "*", "*", "*"]}, "firm": "T107", "stat1": [3, 0, 0, 0, 0, 0, 0, 0, 4]}	2019-03-10 16:09:31	2019-03-10 16:09:31
160	005606224	["DAY"]	3	{"conf": {"pin": "----", "mode": 3, "phone": ["0033680684603", "0033768980032", "*", "*"], "groupe": "01", "jumper": 3, "slaveid": ["12", "*", "*", "*"]}, "firm": "T107", "stat1": [22, 7, 0, 4, 1, 4, 1, 10, 3]}	2019-03-10 13:30:29	2019-03-10 13:30:29
159	003106224	["DAY"]	3	{"conf": {"pin": "----", "mode": 99, "phone": ["0033686988071", "*", "*", "*"], "groupe": "01", "jumper": 1, "slaveid": ["99", "*", "*", "*"]}, "firm": "T107", "stat1": [2, 0, 0, 0, 0, 0, 0, 0, 3]}	2019-03-09 16:14:11	2019-03-09 16:14:11
158	005606224	["DAY"]	3	{"conf": {"pin": "----", "mode": 3, "phone": ["0033680684603", "0033768980032", "*", "*"], "groupe": "01", "jumper": 3, "slaveid": ["12", "*", "*", "*"]}, "firm": "T107", "stat1": [21, 7, 0, 4, 1, 4, 1, 10, 2]}	2019-03-09 13:34:54	2019-03-09 13:34:54
157	003106224	["DAY"]	3	{"conf": {"pin": "----", "mode": 99, "phone": ["0033686988071", "*", "*", "*"], "groupe": "01", "jumper": 1, "slaveid": ["99", "*", "*", "*"]}, "firm": "T107", "stat1": [1, 0, 0, 0, 0, 0, 0, 0, 2]}	2019-03-08 16:18:51	2019-03-08 16:18:51
156	005606224	["ACK"]	1	{"tic": "4E77", "transfo": {"num": 12, "uid": "FFFF65535", "firm": "D107", "type": "1"}}	2019-03-08 13:57:48	2019-03-08 13:57:48
155	005606224	["TRANSFORMATEUR", "12", "DECLENCHEMENT", "* DEFAUT GAZ"]	2	{"tic": "043F", "transfo": {"num": 12, "uid": "FFFF65535", "firm": "D107", "type": "1"}}	2019-03-08 13:57:40	2019-03-08 13:57:40
154	005606224	["ACK"]	1	{"tic": "64A7", "transfo": {"num": 12, "uid": "FFFF65535", "firm": "D107", "type": "1"}}	2019-03-08 13:52:37	2019-03-08 13:52:37
153	005606224	["TRANSFORMATEUR", "12", "ALARME", "* DEFAUT TEMPERATURE 1"]	2	{"tic": "417F", "transfo": {"num": 12, "uid": "FFFF65535", "firm": "D107", "type": "1"}}	2019-03-08 13:52:27	2019-03-08 13:52:27
152	005606224	["DAY"]	3	{"conf": {"pin": "----", "mode": 3, "phone": ["0033680684603", "0033768980032", "*", "*"], "groupe": "01", "jumper": 3, "slaveid": ["12", "*", "*", "*"]}, "firm": "T107", "stat1": [16, 7, 0, 3, 1, 3, 1, 8, 1]}	2019-03-08 13:39:22	2019-03-08 13:39:22
151	005606224	["ACK"]	1	{"tic": "FA2F", "transfo": {"num": 12, "uid": "FFFF65535", "firm": "D107", "type": "1"}}	2019-03-08 11:58:05	2019-03-08 11:58:05
150	005606224	["TRANSFORMATEUR", "12", "DECLENCHEMENT", "* DEFAUT GAZ"]	2	{"tic": "B5F7", "transfo": {"num": 12, "uid": "FFFF65535", "firm": "D107", "type": "1"}}	2019-03-08 11:57:56	2019-03-08 11:57:56
149	005606224	["ACK"]	1	{"tic": "7B5F", "transfo": {"num": 12, "uid": "FFFF65535", "firm": "D107", "type": "1"}}	2019-03-08 11:56:29	2019-03-08 11:56:29
148	005606224	["TRANSFORMATEUR", "12", "ALARME", "* DEFAUT TEMPERATURE 1"]	2	{"tic": "98CF", "transfo": {"num": 12, "uid": "FFFF65535", "firm": "D107", "type": "1"}}	2019-03-08 11:56:20	2019-03-08 11:56:20
147	005606224	["ACK"]	1	{"tic": "3D7F", "transfo": {"num": 12, "uid": "FFFF65535", "firm": "D107", "type": "1"}}	2019-03-08 10:51:18	2019-03-08 10:51:18
146	005606224	["TRANSFORMATEUR", "12", "ALARME", "* DEFAUT TEMPERATURE 1"]	2	{"tic": "1287", "transfo": {"num": 12, "uid": "FFFF65535", "firm": "D107", "type": "1"}}	2019-03-08 10:51:08	2019-03-08 10:51:08
145	005606224	["ACK"]	1	{"tic": "526F", "transfo": {"num": 12, "uid": "FFFF65535", "firm": "D107", "type": "1"}}	2019-03-08 10:39:53	2019-03-08 10:39:53
144	005606224	["ACK"]	1	{"tic": "8B2F", "transfo": {"num": 12, "uid": "FFFF65535", "firm": "D107", "type": "1"}}	2019-03-08 08:53:45	2019-03-08 08:53:45
143	005606224	["TRANSFORMATEUR", "12", "DECLENCHEMENT", "* DEFAUT GAZ"]	2	{"tic": "21B7", "transfo": {"num": 12, "uid": "FFFF65535", "firm": "D107", "type": "1"}}	2019-03-08 08:53:36	2019-03-08 08:53:36
142	005606224	["ACK"]	1	{"tic": "FBFF", "transfo": {"num": 12, "uid": "FFFF65535", "firm": "D107", "type": "1"}}	2019-03-08 07:26:58	2019-03-08 07:26:58
141	005606224	["TRANSFORMATEUR", "12", "DECLENCHEMENT", "* DEFAUT TEMPERATURE 2"]	2	{"tic": "6B77", "transfo": {"num": 12, "uid": "FFFF65535", "firm": "D107", "type": "1"}}	2019-03-08 07:26:48	2019-03-08 07:26:48
140	005606224	["ACK"]	1	{"tic": "4E4F", "transfo": {"num": 12, "uid": "FFFF65535", "firm": "D107", "type": "1"}}	2019-03-08 07:24:44	2019-03-08 07:24:44
139	005606224	["TRANSFORMATEUR", "12", "ALARME", "* DEFAUT TEMPERATURE 1"]	2	{"tic": "63EF", "transfo": {"num": 12, "uid": "FFFF65535", "firm": "D107", "type": "1"}}	2019-03-08 07:24:35	2019-03-08 07:24:35
138	003106224	["DAY"]	3	{"conf": {"pin": "----", "mode": 99, "phone": ["0033686988071", "*", "*", "*"], "groupe": "01", "jumper": 1, "slaveid": ["99", "*", "*", "*"]}, "firm": "T107", "stat1": [0, 0, 0, 0, 0, 0, 0, 0, 1]}	2019-03-07 16:23:28	2019-03-07 16:23:28
137	005606224	["ACK"]	1	{"tic": "DCC0", "transfo": {"num": 12, "uid": "FFFF65535", "firm": "D107", "type": "1"}}	2019-03-07 13:46:45	2019-03-07 13:46:45
136	005606224	["TRANSFORMATEUR", "12", "DECLENCHEMENT", "* DEFAUT GAZ"]	2	{"tic": "5FC5", "transfo": {"num": 12, "uid": "FFFF65535", "firm": "D107", "type": "1"}}	2019-03-07 13:46:36	2019-03-07 13:46:36
135	001306224	["ACK"]	1	{"tic": "FAEE", "transfo": {"num": 12, "uid": "001306224", "firm": "T107", "type": "1"}}	2019-03-07 13:35:36	2019-03-07 13:35:36
134	001306224	["TRANSFORMATEUR", "12", "DECLENCHEMENT", "* DEFAUT PRESSION * DEFAUT GAZ"]	2	{"tic": "1D14", "transfo": {"num": 12, "uid": "001306224", "firm": "T107", "type": "1"}}	2019-03-07 13:35:13	2019-03-07 13:35:13
133	001306224	["TRANSFORMATEUR", "12", "DECLENCHEMENT", "* DEFAUT PRESSION"]	2	{"tic": "04AC", "transfo": {"num": 12, "uid": "001306224", "firm": "T107", "type": "1"}}	2019-03-07 13:27:52	2019-03-07 13:27:52
132	001306224	["ACK"]	1	{"tic": "BD22", "transfo": {"num": 12, "uid": "001306224", "firm": "T107", "type": "1"}}	2019-03-07 13:08:10	2019-03-07 13:08:10
131	001306224	["TRANSFORMATEUR", "12", "DECLENCHEMENT", "* DEFAUT PRESSION"]	2	{"tic": "96A0", "transfo": {"num": 12, "uid": "001306224", "firm": "T107", "type": "1"}}	2019-03-07 13:07:04	2019-03-07 13:07:04
130	001306224	["ACK"]	1	{"tic": "8C57", "transfo": {"num": 12, "uid": "001306224", "firm": "T107", "type": "1"}}	2019-03-07 13:02:46	2019-03-07 13:02:46
129	001306224	["TRANSFORMATEUR", "12", "DECLENCHEMENT", "* DEFAUT GAZ"]	2	{"tic": "2BF3", "transfo": {"num": 12, "uid": "001306224", "firm": "T107", "type": "1"}}	2019-03-07 13:02:32	2019-03-07 13:02:32
128	001306224	["TRANSFORMATEUR", "12", "DECLENCHEMENT", "* DEFAUT TEMPERATURE 2"]	2	{"tic": "B349", "transfo": {"num": 12, "uid": "001306224", "firm": "T107", "type": "1"}}	2019-03-07 10:46:44	2019-03-07 10:46:44
127	001306224	["ACK"]	1	{"tic": "DAC2", "transfo": {"num": 12, "uid": "001306224", "firm": "T107", "type": "1"}}	2019-03-07 10:41:50	2019-03-07 10:41:50
126	001306224	["TRANSFORMATEUR", "12", "DECLENCHEMENT", "* DEFAUT TEMPERATURE 2"]	2	{"tic": "7F15", "transfo": {"num": 12, "uid": "001306224", "firm": "T107", "type": "1"}}	2019-03-07 10:40:57	2019-03-07 10:40:57
125	003106224	["DAY"]	3	{"conf": {"pin": "----", "mode": 99, "phone": ["0033686988071", "*", "*", "*"], "groupe": "01", "jumper": 1, "slaveid": ["99", "*", "*", "*"]}, "firm": "D108", "stat1": [2, 0, 0, 0, 0, 0, 0, 0, 3]}	2019-03-05 05:30:03	2019-03-05 05:30:03
124	003106224	["DAY"]	3	{"conf": {"pin": "----", "mode": 99, "phone": ["0033686988071", "*", "*", "*"], "groupe": "01", "jumper": 1, "slaveid": ["99", "*", "*", "*"]}, "firm": "D108", "stat1": [1, 0, 0, 0, 0, 0, 0, 0, 2]}	2019-03-02 17:41:39	2019-03-02 17:41:39
123	003106224	["DAY"]	3	{"conf": {"pin": "----", "mode": 99, "phone": ["0033686988071", "*", "*", "*"], "groupe": "01", "jumper": 1, "slaveid": ["99", "*", "*", "*"]}, "firm": "D108", "stat1": [0, 0, 0, 0, 0, 0, 0, 0, 1]}	2019-02-28 05:53:07	2019-02-28 05:53:07
122	003106224	["ACK"]	1	{"tic": "0EA8", "transfo": {"num": 99, "uid": "003106224", "firm": "D108", "type": "1"}}	2019-02-25 18:04:27	2019-02-25 18:04:27
121	003106224	["TEST"]	7	{"gsm": {"imei": "862643032173886", "quality": "15,0"}, "sim": {"imsi": "240076510308889", "iccid": "89462008002000932131"}, "network": {"status": "5"}, "operator": {"mode": "0", "name": "BOUYGUES", "status": "0"}}	2019-02-22 18:15:09	2019-02-22 18:15:09
120	003106224	["TEST"]	6	{"cells": ["208,20,979,26,4ebe,01a5,35", "208,20,1021,24,a4a4,01a5,54", "208,20,978,21,4e50,01a5,54", "208,20,984,21,4e41,01a5,19", "208,20,1013,20,5dd3,01a5,20", "208,10,113,21,79b5,beaf,46", "208,01,2,21,1d4f,0516,11"], "operators": ["(2,BOUYGUES TELECOM,BYTEL,20820),(1,SFR,SFR,20810),(1,Orange F,Orange,20801),,(0-4),(0-2)"]}	2019-02-22 18:14:57	2019-02-22 18:14:57
119	003106224	["ACK"]	1	{"tic": "905B", "transfo": {"num": 99, "uid": "003106224", "firm": "D108", "type": "1"}}	2019-02-22 18:13:37	2019-02-22 18:13:37
118	003106224	["TRANSFORMATEUR", "99", "DECLENCHEMENT", "* DEFAUT TEMPERATURE 2"]	2	{"tic": "8822", "transfo": {"num": 99, "uid": "003106224", "firm": "D108", "type": "1"}}	2019-02-22 18:13:09	2019-02-22 18:13:09
117	003106224	["ACK"]	1	{"tic": "8512", "transfo": {"num": 99, "uid": "003106224", "firm": "D108", "type": "1"}}	2019-02-22 18:10:22	2019-02-22 18:10:22
116	003106224	["TRANSFORMATEUR", "99", "ALARME", "* DEFAUT TEMPERATURE 1"]	2	{"tic": "4364", "transfo": {"num": 99, "uid": "003106224", "firm": "D108", "type": "1"}}	2019-02-22 18:09:41	2019-02-22 18:09:41
115	003106224	["ACK"]	1	{"tic": "2A75", "transfo": {"num": 99, "uid": "003106224", "firm": "D108", "type": "1"}}	2019-02-22 14:07:06	2019-02-22 14:07:06
114	003106224	["TRANSFORMATEUR", "99", "DECLENCHEMENT", "* DEFAUT TEMPERATURE 2"]	2	{"tic": "1B78", "transfo": {"num": 99, "uid": "003106224", "firm": "D108", "type": "1"}}	2019-02-22 14:06:37	2019-02-22 14:06:37
113	003106224	["ACK"]	1	{"tic": "EB7A", "transfo": {"num": 99, "uid": "003106224", "firm": "D108", "type": "1"}}	2019-02-22 12:01:36	2019-02-22 12:01:36
112	003106224	["TRANSFORMATEUR", "99", "ALARME", "* DEFAUT TEMPERATURE 1"]	2	{"tic": "1F31", "transfo": {"num": 99, "uid": "003106224", "firm": "D108", "type": "1"}}	2019-02-22 12:01:21	2019-02-22 12:01:21
111	003106224	["TRANSFORMATEUR", "99", "ALARME", "* DEFAUT TEMPERATURE 1"]	2	{"tic": "6F2E", "transfo": {"num": 99, "uid": "003106224", "firm": "D108", "type": "1"}}	2019-02-22 11:54:05	2019-02-22 11:54:05
110	003106224	["ACK"]	1	{"tic": "D0DF", "transfo": {"num": 99, "uid": "003106224", "firm": "D108", "type": "1"}}	2019-02-22 11:41:10	2019-02-22 11:41:10
109	003106224	["TRANSFORMATEUR", "99", "ALARME", "* DEFAUT TEMPERATURE 1"]	2	{"tic": "D16F", "transfo": {"num": 99, "uid": "003106224", "firm": "D108", "type": "1"}}	2019-02-22 11:40:42	2019-02-22 11:40:42
108	003106224	["TRANSFORMATEUR", "99", "ALARME", "* DEFAUT TEMPERATURE 1"]	2	{"tic": "6665", "transfo": {"num": 99, "uid": "003106224", "firm": "D108", "type": "1"}}	2019-02-22 11:36:59	2019-02-22 11:36:59
107	002D06224	["TRANSFORMATEUR", "22", "DECLENCHEMENT", "* DEFAUT TEMPERATURE 2"]	2	{"tic": "9743", "transfo": {"num": 22, "uid": "002D06224", "firm": "D107", "type": "1"}}	2019-02-12 10:21:41	2019-02-12 10:21:41
106	002D06224	["ACK"]	1	{"tic": "4AC4", "transfo": {"num": 22, "uid": "002D06224", "firm": "D107", "type": "1"}}	2019-02-12 09:51:48	2019-02-12 09:51:48
105	002D06224	["TRANSFORMATEUR", "22", "DECLENCHEMENT", "* DEFAUT TEMPERATURE 2"]	2	{"tic": "DCB7", "transfo": {"num": 22, "uid": "002D06224", "firm": "D107", "type": "1"}}	2019-02-12 09:51:39	2019-02-12 09:51:39
104	002D06224	["ACK"]	1	{"tic": "0C8F", "transfo": {"num": 22, "uid": "002D06224", "firm": "D107", "type": "1"}}	2019-02-12 09:50:05	2019-02-12 09:50:05
103	002D06224	["TRANSFORMATEUR", "22", "DECLENCHEMENT", "* DEFAUT TEMPERATURE 2"]	2	{"tic": "DB96", "transfo": {"num": 22, "uid": "002D06224", "firm": "D107", "type": "1"}}	2019-02-12 09:49:30	2019-02-12 09:49:30
102	FFFF65535	["TRANSFORMATEUR", "12", "DECLENCHEMENT", "* DEFAUT GAZ"]	2	{"tic": "2ED1", "transfo": {"num": 12, "uid": "FFFF65535", "firm": "D107", "type": "1"}}	2019-02-04 11:40:03	2019-02-04 11:40:03
101	FFFF65535	["ACK"]	1	{"tic": "008F", "transfo": {"num": 12, "uid": "FFFF65535", "firm": "V106", "type": "1"}}	2019-02-01 08:50:50	2019-02-01 08:50:50
100	FFFF65535	["TRANSFORMATEUR", "12", "ALARME", "* DEFAUT TEMPERATURE 1"]	2	{"tic": "AA9F", "transfo": {"num": 12, "uid": "FFFF65535", "firm": "V106", "type": "1"}}	2019-02-01 08:50:41	2019-02-01 08:50:41
99	FFFF65535	["ACK"]	1	{"tic": "CB24", "transfo": {"num": 12, "uid": "FFFF65535", "firm": "V106", "type": "1"}}	2019-01-31 12:13:18	2019-01-31 12:13:18
